employee_id,monthly_salary,month_year
223,32000,2021-10-01
223,32000,2021-11-01
223,32000,2021-12-01
223,33280,2022-01-01
223,33280,2022-02-01
223,33280,2022-03-01
223,36342,2022-04-01
223,36342,2022-05-01
223,36342,2022-06-01
225,35353,2025-08-01
225,38605,2025-09-01
225,38605,2025-10-01
225,38605,2025-11-01
225,38605,2025-12-01
225,40150,2026-01-01
225,40150,2026-02-01
225,40150,2026-03-01
225,40150,2026-04-01
226,33993,2024-10-01
226,37121,2024-11-01
226,37121,2024-12-01
226,38605,2025-01-01
226,38605,2025-02-01
226,38605,2025-03-01
226,38605,2025-04-01
226,38605,2025-05-01
226,38605,2025-06-01
226,38605,2025-07-01
226,38605,2025-08-01
226,38605,2025-09-01
226,38605,2025-10-01
226,42157,2025-11-01
226,42157,2025-12-01
226,43843,2026-01-01
226,43843,2026-02-01
226,43843,2026-03-01
226,43843,2026-04-01
227,33993,2024-10-01
227,37121,2024-11-01
227,37121,2024-12-01
227,38605,2025-01-01
227,38605,2025-02-01
227,38605,2025-03-01
227,38605,2025-04-01
227,38605,2025-05-01
227,38605,2025-06-01
227,38605,2025-07-01
227,38605,2025-08-01
227,38605,2025-09-01
227,38605,2025-10-01
227,42157,2025-11-01
227,42157,2025-12-01
227,43843,2026-01-01
227,43843,2026-02-01
227,43843,2026-03-01
227,43843,2026-04-01
228,35353,2025-09-01
228,38605,2025-10-01
228,38605,2025-11-01
228,38605,2025-12-01
228,40150,2026-01-01
228,40150,2026-02-01
228,40150,2026-03-01
228,40150,2026-04-01
229,31429,2022-05-01
229,34320,2022-06-01
229,34320,2022-07-01
229,34320,2022-08-01
229,34320,2022-09-01
229,34320,2022-10-01
229,34320,2022-11-01
229,34320,2022-12-01
229,35693,2023-01-01
229,35693,2023-02-01
229,35693,2023-03-01
229,35693,2023-04-01
229,35693,2023-05-01
229,38977,2023-06-01
229,38977,2023-07-01
229,38977,2023-08-01
229,38977,2023-09-01
229,38977,2023-10-01
229,38977,2023-11-01
229,38977,2023-12-01
229,40536,2024-01-01
229,40536,2024-02-01
229,40536,2024-03-01
229,40536,2024-04-01
229,40536,2024-05-01
229,44265,2024-06-01
229,44265,2024-07-01
229,44265,2024-08-01
229,44265,2024-09-01
229,44265,2024-10-01
229,44265,2024-11-01
229,44265,2024-12-01
229,46035,2025-01-01
229,46035,2025-02-01
229,46035,2025-03-01
229,46035,2025-04-01
229,46035,2025-05-01
229,44690,2025-06-01
229,44690,2025-07-01
229,44690,2025-08-01
229,44690,2025-09-01
229,44690,2025-10-01
229,44690,2025-11-01
229,44690,2025-12-01
229,46478,2026-01-01
229,46478,2026-02-01
229,46478,2026-03-01
229,46478,2026-04-01
230,30476,2022-01-01
230,33280,2022-02-01
230,33280,2022-03-01
230,33280,2022-04-01
230,33280,2022-05-01
230,33280,2022-06-01
230,33280,2022-07-01
230,33280,2022-08-01
230,33280,2022-09-01
230,33280,2022-10-01
230,33280,2022-11-01
230,33280,2022-12-01
230,34611,2023-01-01
230,37795,2023-02-01
230,37795,2023-03-01
230,37795,2023-04-01
230,37795,2023-05-01
230,37795,2023-06-01
230,37795,2023-07-01
230,37795,2023-08-01
230,37795,2023-09-01
230,37795,2023-10-01
230,37795,2023-11-01
230,37795,2023-12-01
230,39307,2024-01-01
230,42924,2024-02-01
230,42924,2024-03-01
230,42924,2024-04-01
230,42924,2024-05-01
230,42924,2024-06-01
230,42924,2024-07-01
230,42924,2024-08-01
230,42924,2024-09-01
230,42924,2024-10-01
230,42924,2024-11-01
230,42924,2024-12-01
230,44640,2025-01-01
230,44690,2025-02-01
230,44690,2025-03-01
230,44690,2025-04-01
230,44690,2025-05-01
230,44690,2025-06-01
230,44690,2025-07-01
230,44690,2025-08-01
230,44690,2025-09-01
230,44690,2025-10-01
230,44690,2025-11-01
230,44690,2025-12-01
230,46478,2026-01-01
230,46478,2026-02-01
230,46478,2026-03-01
230,46478,2026-04-01
231,32686,2023-09-01
231,35693,2023-10-01
231,35693,2023-11-01
231,35693,2023-12-01
231,37121,2024-01-01
231,37121,2024-02-01
231,37121,2024-03-01
231,37121,2024-04-01
231,37121,2024-05-01
231,37121,2024-06-01
231,37121,2024-07-01
231,37121,2024-08-01
231,37121,2024-09-01
231,40536,2024-10-01
231,40536,2024-11-01
231,40536,2024-12-01
231,42157,2025-01-01
231,42157,2025-02-01
231,42157,2025-03-01
231,42157,2025-04-01
231,42157,2025-05-01
231,42157,2025-06-01
231,42157,2025-07-01
231,42157,2025-08-01
231,42157,2025-09-01
231,46035,2025-10-01
231,46035,2025-11-01
231,46035,2025-12-01
231,47877,2026-01-01
231,47877,2026-02-01
231,47877,2026-03-01
231,47877,2026-04-01
232,36767,2026-03-01
232,40150,2026-04-01
233,35353,2025-07-01
233,38605,2025-08-01
233,38605,2025-09-01
233,38605,2025-10-01
233,38605,2025-11-01
233,38605,2025-12-01
233,40150,2026-01-01
233,40150,2026-02-01
233,40150,2026-03-01
233,40150,2026-04-01
234,26557,2021-12-01
234,30160,2022-01-01
234,30160,2022-02-01
234,30160,2022-03-01
234,30160,2022-04-01
234,30160,2022-05-01
234,30160,2022-06-01
234,30160,2022-07-01
234,30160,2022-08-01
234,30160,2022-09-01
234,30160,2022-10-01
234,30160,2022-11-01
234,30160,2022-12-01
234,37477,2023-01-01
234,37477,2023-02-01
234,37477,2023-03-01
234,37477,2023-04-01
234,37477,2023-05-01
234,37477,2023-06-01
234,37477,2023-07-01
234,37477,2023-08-01
234,37477,2023-09-01
234,37477,2023-10-01
234,37477,2023-11-01
234,37477,2023-12-01
234,40925,2024-01-01
234,40925,2024-02-01
234,40925,2024-03-01
234,40925,2024-04-01
234,40925,2024-05-01
234,40925,2024-06-01
234,40925,2024-07-01
234,40925,2024-08-01
234,40925,2024-09-01
234,40925,2024-10-01
234,40925,2024-11-01
234,40925,2024-12-01
234,44690,2025-01-01
234,44690,2025-02-01
234,44690,2025-03-01
234,44690,2025-04-01
234,44690,2025-05-01
234,44690,2025-06-01
234,44690,2025-07-01
234,44690,2025-08-01
234,44690,2025-09-01
234,44690,2025-10-01
234,44690,2025-11-01
234,44690,2025-12-01
234,46478,2026-01-01
234,46478,2026-02-01
234,46478,2026-03-01
234,46478,2026-04-01
235,31429,2022-02-01
235,34320,2022-03-01
235,34320,2022-04-01
235,34320,2022-05-01
235,34320,2022-06-01
235,34320,2022-07-01
235,34320,2022-08-01
235,34320,2022-09-01
235,34320,2022-10-01
235,34320,2022-11-01
235,34320,2022-12-01
235,35693,2023-01-01
235,35693,2023-02-01
235,38977,2023-03-01
235,38977,2023-04-01
235,38977,2023-05-01
235,38977,2023-06-01
235,38977,2023-07-01
235,38977,2023-08-01
235,38977,2023-09-01
235,38977,2023-10-01
235,38977,2023-11-01
235,38977,2023-12-01
235,40536,2024-01-01
235,40536,2024-02-01
235,44265,2024-03-01
235,44265,2024-04-01
235,44265,2024-05-01
235,44265,2024-06-01
235,44265,2024-07-01
235,44265,2024-08-01
235,44265,2024-09-01
235,44265,2024-10-01
235,44265,2024-11-01
235,44265,2024-12-01
235,46035,2025-01-01
235,46035,2025-02-01
235,44690,2025-03-01
235,44690,2025-04-01
235,44690,2025-05-01
235,44690,2025-06-01
235,44690,2025-07-01
235,44690,2025-08-01
235,44690,2025-09-01
235,44690,2025-10-01
235,44690,2025-11-01
235,44690,2025-12-01
235,46478,2026-01-01
235,46478,2026-02-01
235,46478,2026-03-01
235,46478,2026-04-01
236,35353,2025-09-01
236,38605,2025-10-01
236,38605,2025-11-01
236,38605,2025-12-01
236,40150,2026-01-01
236,40150,2026-02-01
236,40150,2026-03-01
236,40150,2026-04-01
237,37121,2024-08-01
237,37121,2024-09-01
237,37121,2024-10-01
237,37121,2024-11-01
237,37121,2024-12-01
237,38605,2025-01-01
237,38605,2025-02-01
237,38605,2025-03-01
237,38605,2025-04-01
237,38605,2025-05-01
237,38605,2025-06-01
237,38605,2025-07-01
238,35353,2025-02-01
238,38605,2025-03-01
238,38605,2025-04-01
238,38605,2025-05-01
238,38605,2025-06-01
238,38605,2025-07-01
238,38605,2025-08-01
238,38605,2025-09-01
238,38605,2025-10-01
238,38605,2025-11-01
238,38605,2025-12-01
238,40150,2026-01-01
238,40150,2026-02-01
238,43843,2026-03-01
238,43843,2026-04-01
239,35353,2025-06-01
239,38605,2025-07-01
239,38605,2025-08-01
239,38605,2025-09-01
239,38605,2025-10-01
239,38605,2025-11-01
239,38605,2025-12-01
239,40150,2026-01-01
239,40150,2026-02-01
239,40150,2026-03-01
239,40150,2026-04-01
240,26557,2021-04-01
240,29000,2021-05-01
240,29000,2021-06-01
240,29000,2021-07-01
240,29000,2021-08-01
240,29000,2021-09-01
240,29000,2021-10-01
240,29000,2021-11-01
240,29000,2021-12-01
240,30160,2022-01-01
240,30160,2022-02-01
240,30160,2022-03-01
240,30160,2022-04-01
240,36036,2022-05-01
240,36036,2022-06-01
240,36036,2022-07-01
241,32686,2023-03-01
241,35693,2023-04-01
241,35693,2023-05-01
241,35693,2023-06-01
241,35693,2023-07-01
241,35693,2023-08-01
241,35693,2023-09-01
241,35693,2023-10-01
241,35693,2023-11-01
241,35693,2023-12-01
241,37121,2024-01-01
241,37121,2024-02-01
241,37121,2024-03-01
241,40536,2024-04-01
241,40536,2024-05-01
241,40536,2024-06-01
241,40536,2024-07-01
241,40536,2024-08-01
241,40536,2024-09-01
241,40536,2024-10-01
241,40536,2024-11-01
241,40536,2024-12-01
241,42157,2025-01-01
241,42157,2025-02-01
241,42157,2025-03-01
241,46035,2025-04-01
242,33993,2024-03-01
242,37121,2024-04-01
242,37121,2024-05-01
242,37121,2024-06-01
242,37121,2024-07-01
242,37121,2024-08-01
242,37121,2024-09-01
242,37121,2024-10-01
242,37121,2024-11-01
242,37121,2024-12-01
242,38605,2025-01-01
242,38605,2025-02-01
242,38605,2025-03-01
242,42157,2025-04-01
242,42157,2025-05-01
242,42157,2025-06-01
242,42157,2025-07-01
242,42157,2025-08-01
242,42157,2025-09-01
242,42157,2025-10-01
242,42157,2025-11-01
242,42157,2025-12-01
242,43843,2026-01-01
242,43843,2026-02-01
242,43843,2026-03-01
242,47877,2026-04-01
243,30705,2023-03-01
243,33530,2023-04-01
243,33530,2023-05-01
243,33530,2023-06-01
243,33530,2023-07-01
243,33530,2023-08-01
243,33530,2023-09-01
243,33530,2023-10-01
243,33530,2023-11-01
243,33530,2023-12-01
243,34871,2024-01-01
243,34871,2024-02-01
243,34871,2024-03-01
243,38977,2024-04-01
243,38977,2024-05-01
243,38977,2024-06-01
243,38977,2024-07-01
243,38977,2024-08-01
243,38977,2024-09-01
243,38977,2024-10-01
243,38977,2024-11-01
243,38977,2024-12-01
243,40536,2025-01-01
243,40536,2025-02-01
243,40536,2025-03-01
243,43245,2025-04-01
243,43245,2025-05-01
243,43245,2025-06-01
243,43245,2025-07-01
243,43245,2025-08-01
243,43245,2025-09-01
243,43245,2025-10-01
243,43245,2025-11-01
243,43245,2025-12-01
243,44975,2026-01-01
243,44975,2026-02-01
243,44975,2026-03-01
243,46478,2026-04-01
244,35353,2025-05-01
244,38605,2025-06-01
244,38605,2025-07-01
244,38605,2025-08-01
244,38605,2025-09-01
244,38605,2025-10-01
244,38605,2025-11-01
244,38605,2025-12-01
244,40150,2026-01-01
244,40150,2026-02-01
244,40150,2026-03-01
244,40150,2026-04-01
245,29524,2022-10-01
245,32240,2022-11-01
245,32240,2022-12-01
245,33530,2023-01-01
245,33530,2023-02-01
245,33530,2023-03-01
245,33530,2023-04-01
245,33530,2023-05-01
245,33530,2023-06-01
245,33530,2023-07-01
245,33530,2023-08-01
245,33530,2023-09-01
245,33530,2023-10-01
245,37477,2023-11-01
245,37477,2023-12-01
245,38977,2024-01-01
245,38977,2024-02-01
245,38977,2024-03-01
245,38977,2024-04-01
245,38977,2024-05-01
245,38977,2024-06-01
245,38977,2024-07-01
245,38977,2024-08-01
245,38977,2024-09-01
245,38977,2024-10-01
246,36767,2026-04-01
247,35653,2026-04-01
248,32963,2024-07-01
248,35996,2024-08-01
248,35996,2024-09-01
248,35996,2024-10-01
248,35996,2024-11-01
248,35996,2024-12-01
248,37435,2025-01-01
248,37435,2025-02-01
248,37435,2025-03-01
248,37435,2025-04-01
248,37435,2025-05-01
248,37435,2025-06-01
248,37435,2025-07-01
248,40880,2025-08-01
248,40880,2025-09-01
248,40880,2025-10-01
248,40880,2025-11-01
248,40880,2025-12-01
248,42515,2026-01-01
248,42515,2026-02-01
248,42515,2026-03-01
248,42515,2026-04-01
249,35353,2025-05-01
249,38605,2025-06-01
249,38605,2025-07-01
249,38605,2025-08-01
249,38605,2025-09-01
249,38605,2025-10-01
249,38605,2025-11-01
249,38605,2025-12-01
249,40150,2026-01-01
249,40150,2026-02-01
249,40150,2026-03-01
249,40150,2026-04-01
250,28724,2023-02-01
250,31366,2023-03-01
250,31366,2023-04-01
250,31366,2023-05-01
250,31366,2023-06-01
250,31366,2023-07-01
250,31366,2023-08-01
250,31366,2023-09-01
250,31366,2023-10-01
250,31366,2023-11-01
250,31366,2023-12-01
250,32621,2024-01-01
250,32621,2024-02-01
250,38977,2024-03-01
250,38977,2024-04-01
250,38977,2024-05-01
250,38977,2024-06-01
251,35353,2025-02-01
251,38605,2025-03-01
251,38605,2025-04-01
251,38605,2025-05-01
251,38605,2025-06-01
251,38605,2025-07-01
251,38605,2025-08-01
251,38605,2025-09-01
251,38605,2025-10-01
251,38605,2025-11-01
251,38605,2025-12-01
251,40150,2026-01-01
251,40150,2026-02-01
251,43843,2026-03-01
251,43843,2026-04-01
252,35353,2025-01-01
252,38605,2025-02-01
252,38605,2025-03-01
252,38605,2025-04-01
252,38605,2025-05-01
252,38605,2025-06-01
252,38605,2025-07-01
252,38605,2025-08-01
252,38605,2025-09-01
252,38605,2025-10-01
252,38605,2025-11-01
252,38605,2025-12-01
252,40150,2026-01-01
252,43843,2026-02-01
252,43843,2026-03-01
252,43843,2026-04-01
253,29996,2025-08-01
253,32756,2025-09-01
253,32756,2025-10-01
253,32756,2025-11-01
253,32756,2025-12-01
253,34066,2026-01-01
253,34066,2026-02-01
253,34066,2026-03-01
253,34066,2026-04-01
254,36767,2026-02-01
254,40150,2026-03-01
254,40150,2026-04-01
255,33993,2024-09-01
255,37121,2024-10-01
255,37121,2024-11-01
255,37121,2024-12-01
255,38605,2025-01-01
255,38605,2025-02-01
255,38605,2025-03-01
255,38605,2025-04-01
255,38605,2025-05-01
255,38605,2025-06-01
255,38605,2025-07-01
255,38605,2025-08-01
255,38605,2025-09-01
255,42157,2025-10-01
255,42157,2025-11-01
256,32686,2023-11-01
256,35693,2023-12-01
256,37121,2024-01-01
256,37121,2024-02-01
256,37121,2024-03-01
256,37121,2024-04-01
256,37121,2024-05-01
256,37121,2024-06-01
256,37121,2024-07-01
256,37121,2024-08-01
256,37121,2024-09-01
256,37121,2024-10-01
256,37121,2024-11-01
256,40536,2024-12-01
256,42157,2025-01-01
256,42157,2025-02-01
256,42157,2025-03-01
256,42157,2025-04-01
256,42157,2025-05-01
256,42157,2025-06-01
256,42157,2025-07-01
256,42157,2025-08-01
256,42157,2025-09-01
256,42157,2025-10-01
256,42157,2025-11-01
256,46035,2025-12-01
256,47877,2026-01-01
256,47877,2026-02-01
256,47877,2026-03-01
256,47877,2026-04-01
257,35353,2025-05-01
257,38605,2025-06-01
257,38605,2025-07-01
257,38605,2025-08-01
257,38605,2025-09-01
257,38605,2025-10-01
257,38605,2025-11-01
257,38605,2025-12-01
257,40150,2026-01-01
257,40150,2026-02-01
257,40150,2026-03-01
257,40150,2026-04-01
258,35653,2026-04-01
259,40150,2026-02-01
259,40150,2026-03-01
259,40150,2026-04-01
260,36767,2026-02-01
260,40150,2026-03-01
260,40150,2026-04-01
261,33993,2024-08-01
261,37121,2024-09-01
261,37121,2024-10-01
261,37121,2024-11-01
261,37121,2024-12-01
261,38605,2025-01-01
261,38605,2025-02-01
261,38605,2025-03-01
261,38605,2025-04-01
261,38605,2025-05-01
261,38605,2025-06-01
261,38605,2025-07-01
261,38605,2025-08-01
261,42157,2025-09-01
261,42157,2025-10-01
261,42157,2025-11-01
261,42157,2025-12-01
261,43843,2026-01-01
261,43843,2026-02-01
261,43843,2026-03-01
261,43843,2026-04-01
262,29996,2025-04-01
262,32756,2025-05-01
262,32756,2025-06-01
262,32756,2025-07-01
262,32756,2025-08-01
262,32756,2025-09-01
262,32756,2025-10-01
262,32756,2025-11-01
262,32756,2025-12-01
262,34066,2026-01-01
262,34066,2026-02-01
262,34066,2026-03-01
262,34066,2026-04-01
263,35353,2025-08-01
263,38605,2025-09-01
263,38605,2025-10-01
263,38605,2025-11-01
263,38605,2025-12-01
263,40150,2026-01-01
263,40150,2026-02-01
263,40150,2026-03-01
263,40150,2026-04-01
264,31068,2025-04-01
264,33926,2025-05-01
264,33926,2025-06-01
264,33926,2025-07-01
264,33926,2025-08-01
264,33926,2025-09-01
264,33926,2025-10-01
264,33926,2025-11-01
264,33926,2025-12-01
264,35283,2026-01-01
264,35283,2026-02-01
264,35283,2026-03-01
264,35283,2026-04-01
265,33993,2024-10-01
265,37121,2024-11-01
265,37121,2024-12-01
265,38605,2025-01-01
265,38605,2025-02-01
265,38605,2025-03-01
265,38605,2025-04-01
265,38605,2025-05-01
265,38605,2025-06-01
265,38605,2025-07-01
265,38605,2025-08-01
265,38605,2025-09-01
265,38605,2025-10-01
265,42157,2025-11-01
265,42157,2025-12-01
265,43843,2026-01-01
265,43843,2026-02-01
265,43843,2026-03-01
265,43843,2026-04-01
266,31933,2024-03-01
266,34871,2024-04-01
266,34871,2024-05-01
266,34871,2024-06-01
266,34871,2024-07-01
266,34871,2024-08-01
266,34871,2024-09-01
266,34871,2024-10-01
266,34871,2024-11-01
266,34871,2024-12-01
266,36266,2025-01-01
266,36266,2025-02-01
266,36266,2025-03-01
266,40536,2025-04-01
266,40536,2025-05-01
266,40536,2025-06-01
266,40536,2025-07-01
266,40536,2025-08-01
266,40536,2025-09-01
266,40536,2025-10-01
266,40536,2025-11-01
266,40536,2025-12-01
266,42157,2026-01-01
266,42157,2026-02-01
266,42157,2026-03-01
266,44975,2026-04-01
267,35353,2025-10-01
267,38605,2025-11-01
267,38605,2025-12-01
267,40150,2026-01-01
267,40150,2026-02-01
267,40150,2026-03-01
267,40150,2026-04-01
268,36767,2026-01-01
268,40150,2026-02-01
268,40150,2026-03-01
268,40150,2026-04-01
269,35353,2025-11-01
269,38605,2025-12-01
269,40150,2026-01-01
269,40150,2026-02-01
269,40150,2026-03-01
269,40150,2026-04-01
270,34539,2026-03-01
270,37716,2026-04-01
271,32686,2023-03-01
271,35693,2023-04-01
271,35693,2023-05-01
271,35693,2023-06-01
271,35693,2023-07-01
271,35693,2023-08-01
271,35693,2023-09-01
271,35693,2023-10-01
271,35693,2023-11-01
271,35693,2023-12-01
271,37121,2024-01-01
271,37121,2024-02-01
271,37121,2024-03-01
271,40536,2024-04-01
271,40536,2024-05-01
271,40536,2024-06-01
271,40536,2024-07-01
271,40536,2024-08-01
271,40536,2024-09-01
271,40536,2024-10-01
271,40536,2024-11-01
271,40536,2024-12-01
271,42157,2025-01-01
271,42157,2025-02-01
271,42157,2025-03-01
272,29524,2022-01-01
272,32240,2022-02-01
272,32240,2022-03-01
272,32240,2022-04-01
272,32240,2022-05-01
272,32240,2022-06-01
272,32240,2022-07-01
272,32240,2022-08-01
272,32240,2022-09-01
272,32240,2022-10-01
272,32240,2022-11-01
272,32240,2022-12-01
272,33530,2023-01-01
272,37477,2023-02-01
273,35353,2025-12-01
273,40150,2026-01-01
273,40150,2026-02-01
273,40150,2026-03-01
273,40150,2026-04-01
274,35353,2025-08-01
274,38605,2025-09-01
274,38605,2025-10-01
274,38605,2025-11-01
274,38605,2025-12-01
274,40150,2026-01-01
274,40150,2026-02-01
274,40150,2026-03-01
274,40150,2026-04-01
275,36767,2026-01-01
275,40150,2026-02-01
275,40150,2026-03-01
275,40150,2026-04-01
276,30220,2021-10-01
276,33000,2021-11-01
276,33000,2021-12-01
276,34320,2022-01-01
276,34320,2022-02-01
276,34320,2022-03-01
276,34320,2022-04-01
276,34320,2022-05-01
276,34320,2022-06-01
276,34320,2022-07-01
277,35353,2025-01-01
277,38605,2025-02-01
277,38605,2025-03-01
277,38605,2025-04-01
277,38605,2025-05-01
277,38605,2025-06-01
277,38605,2025-07-01
277,38605,2025-08-01
277,38605,2025-09-01
277,38605,2025-10-01
277,38605,2025-11-01
277,38605,2025-12-01
277,40150,2026-01-01
278,33993,2024-04-01
278,37121,2024-05-01
278,37121,2024-06-01
278,37121,2024-07-01
278,37121,2024-08-01
278,37121,2024-09-01
278,37121,2024-10-01
278,37121,2024-11-01
278,37121,2024-12-01
278,38605,2025-01-01
278,38605,2025-02-01
278,38605,2025-03-01
278,38605,2025-04-01
278,42157,2025-05-01
278,42157,2025-06-01
278,42157,2025-07-01
278,42157,2025-08-01
278,42157,2025-09-01
278,42157,2025-10-01
278,42157,2025-11-01
278,42157,2025-12-01
278,43843,2026-01-01
278,43843,2026-02-01
278,43843,2026-03-01
278,43843,2026-04-01
279,35353,2025-05-01
279,38605,2025-06-01
279,38605,2025-07-01
279,38605,2025-08-01
279,38605,2025-09-01
279,38605,2025-10-01
279,38605,2025-11-01
279,38605,2025-12-01
279,40150,2026-01-01
279,40150,2026-02-01
279,40150,2026-03-01
279,40150,2026-04-01
280,25641,2021-04-01
280,28000,2021-05-01
280,28000,2021-06-01
280,28000,2021-07-01
280,28000,2021-08-01
280,28000,2021-09-01
280,28000,2021-10-01
280,28000,2021-11-01
280,28000,2021-12-01
280,29120,2022-01-01
280,29120,2022-02-01
280,29120,2022-03-01
280,29120,2022-04-01
280,36036,2022-05-01
280,36036,2022-06-01
280,36036,2022-07-01
280,36036,2022-08-01
280,36036,2022-09-01
280,36036,2022-10-01
280,36036,2022-11-01
280,36036,2022-12-01
280,37477,2023-01-01
280,37477,2023-02-01
280,37477,2023-03-01
280,37477,2023-04-01
280,39351,2023-05-01
280,39351,2023-06-01
280,39351,2023-07-01
280,39351,2023-08-01
280,39351,2023-09-01
280,39351,2023-10-01
280,39351,2023-11-01
280,39351,2023-12-01
280,40925,2024-01-01
280,40925,2024-02-01
280,40925,2024-03-01
280,40925,2024-04-01
280,42972,2024-05-01
280,42972,2024-06-01
280,42972,2024-07-01
280,42972,2024-08-01
280,42972,2024-09-01
280,42972,2024-10-01
280,42972,2024-11-01
280,42972,2024-12-01
280,44690,2025-01-01
280,44690,2025-02-01
280,44690,2025-03-01
280,44690,2025-04-01
280,44690,2025-05-01
280,44690,2025-06-01
280,44690,2025-07-01
280,44690,2025-08-01
280,44690,2025-09-01
280,44690,2025-10-01
280,44690,2025-11-01
280,44690,2025-12-01
280,46478,2026-01-01
280,46478,2026-02-01
280,46478,2026-03-01
280,46478,2026-04-01
281,32963,2024-01-01
281,35996,2024-02-01
281,35996,2024-03-01
281,35996,2024-04-01
281,35996,2024-05-01
281,35996,2024-06-01
281,35996,2024-07-01
281,35996,2024-08-01
281,35996,2024-09-01
281,35996,2024-10-01
281,35996,2024-11-01
281,35996,2024-12-01
281,37435,2025-01-01
281,40880,2025-02-01
281,40880,2025-03-01
281,40880,2025-04-01
281,40880,2025-05-01
281,40880,2025-06-01
281,40880,2025-07-01
